Textbox9,Textbox12,Textbox14
03/11/2025,01/01/2024,12/31/2024

SiteID,County,City,DBA,Licensee,PremisesStreet,PremisesCityState,LicenseNumber,LicenseType,Status,IssueDate,EffectiveDate,ExpiryDate
1688,Fayette,Lexington,Loradale Market,"Loradale Market, LLC",6888 Russell Cave Rd,"Lexington, KY 40511",034-NQ4-4423,NQ4 Retail Malt Beverage Drink License,Active,09/11/2019,09/11/2019,11/30/2025
39093,Fayette,Lexington,"LSC Stadium Management, LLC",LSC STADIUM MANAGEMENT LLC,200 Shives Dr,"Lexington, KY 40509",034-EDC-205356,Entertainment Destination Center License,Active,09/11/2024,09/11/2024,11/30/2025
39093,Fayette,Lexington,"LSC Stadium Management, LLC",LSC STADIUM MANAGEMENT LLC,200 Shives Dr,"Lexington, KY 40509",034-RS-205357,Special Sunday Retail Drink License,Active,09/11/2024,09/11/2024,11/30/2025
6325,Fayette,Lexington,Lundy's Catering,"S. R. HOLDING CO., INC.",1385-1389 Pridemore Ct,"Lexington, KY 40505",034-RS-4995,Special Sunday Retail Drink License,Active,09/26/2017,09/26/2017,11/30/2025
6325,Fayette,Lexington,Lundy's Catering,"S. R. HOLDING CO., INC.",1385-1389 Pridemore Ct,"Lexington, KY 40505",034-CL-482,Caterer's License,Active,02/14/2017,02/14/2017,11/30/2025
34504,Fayette,Lexington,Luxe Nail Bar,M & L ENTERPRISES LLC,"3901 Fountainblue Ln, Suite 160","Lexington, KY 40513",034-RS-192767,Special Sunday Retail Drink License,Active,09/16/2022,09/16/2022,08/31/2025
34504,Fayette,Lexington,Luxe Nail Bar,M & L ENTERPRISES LLC,"3901 Fountainblue Ln, Suite 160","Lexington, KY 40513",034-SP-192766,Sampling License,Active,09/16/2022,09/16/2022,08/31/2025
34504,Fayette,Lexington,Luxe Nail Bar,M & L ENTERPRISES LLC,"3901 Fountainblue Ln, Suite 160","Lexington, KY 40513",034-NQ4-192764,NQ4 Retail Malt Beverage Drink License,Active,09/16/2022,09/16/2022,08/31/2025
34504,Fayette,Lexington,Luxe Nail Bar,M & L ENTERPRISES LLC,"3901 Fountainblue Ln, Suite 160","Lexington, KY 40513",034-LD-192765,Quota Retail Drink License,Active,09/16/2022,09/16/2022,08/31/2025
37122,Fayette,Lexington,Luxor Nail Bar,"Luxor2 Nail Bar, LLC","2380 Norman Ln, Suites 120 and 130","Lexington, KY 40503",034-SP-198609,Sampling License,Active,08/18/2023,08/18/2023,11/30/2025
37122,Fayette,Lexington,Luxor Nail Bar,"Luxor2 Nail Bar, LLC","2380 Norman Ln, Suites 120 and 130","Lexington, KY 40503",034-NQ4-198607,NQ4 Retail Malt Beverage Drink License,Active,08/18/2023,08/18/2023,11/30/2025
37122,Fayette,Lexington,Luxor Nail Bar,"Luxor2 Nail Bar, LLC","2380 Norman Ln, Suites 120 and 130","Lexington, KY 40503",034-RS-198610,Special Sunday Retail Drink License,Active,08/18/2023,08/18/2023,11/30/2025
37122,Fayette,Lexington,Luxor Nail Bar,"Luxor2 Nail Bar, LLC","2380 Norman Ln, Suites 120 and 130","Lexington, KY 40503",034-LD-198608,Quota Retail Drink License,Active,08/18/2023,08/18/2023,11/30/2025
34444,Fayette,Lexington,Lyndon House Bed & Breakfast,"LYNDON HOUSE, INC.",507 N Broadway,"Lexington, KY 40508",034-RS-190616,Special Sunday Retail Drink License,Active,05/24/2022,05/24/2022,11/30/2025
34444,Fayette,Lexington,Lyndon House Bed & Breakfast,"LYNDON HOUSE, INC.",507 N Broadway,"Lexington, KY 40508",034-NQ3-190615,NQ3 Retail Drink License,Active,05/24/2022,05/24/2022,11/30/2025
15848,Fayette,Lexington,M & M Grocery,Khaniya LLC,398 E Fifth St,"Lexington, KY 40508",034-NQ-6573,NQ Retail Malt Beverage Package License,Active,12/07/2017,12/07/2017,11/30/2025
38190,Fayette,Lexington,Magar Grocery,"Magar Grocery, LLC",2532 Regency Rd Ste 103,"Lexington, KY 40503",034-NQ-203072,NQ Retail Malt Beverage Package License,Active,05/01/2024,05/01/2024,11/30/2025
23768,Fayette,Lexington,Mai Thai Restaurant,PLOY INC.,304 Southland Dr,"Lexington, KY 40503",034-NQ2-195767,NQ2 Retail Drink License,Active,03/20/2023,03/20/2023,11/30/2025
36341,Fayette,Lexington,Main Event Entertainment,"MAIN EVENT ENTERTAINMENT, INC.",240 Canary Rd,"Lexington, KY 40503",034-NQ2-195289,NQ2 Retail Drink License,Active,02/22/2023,02/22/2023,11/30/2025
36341,Fayette,Lexington,Main Event Entertainment,"MAIN EVENT ENTERTAINMENT, INC.",240 Canary Rd,"Lexington, KY 40503",034-RS-195290,Special Sunday Retail Drink License,Active,02/22/2023,02/22/2023,11/30/2025
4373,Fayette,Lexington,Malabu Pub,"HANK INVESTMENTS, INC.",239 Surfside Dr,"Lexington, KY 40503",034-NQ4-1717,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
4373,Fayette,Lexington,Malabu Pub,"HANK INVESTMENTS, INC.",239 Surfside Dr,"Lexington, KY 40503",034-LD-885,Quota Retail Drink License,Active,08/30/2001,08/30/2001,11/30/2025
4373,Fayette,Lexington,Malabu Pub,"HANK INVESTMENTS, INC.",239 Surfside Dr,"Lexington, KY 40503",034-RS-2920,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
3576,Fayette,Lexington,Malibu Jack's Lexington ,"MJ Lexington Opco, LLC",2520 Nicholasville Rd,"Lexington, KY 40503",034-LD-205205,Quota Retail Drink License,Active,09/05/2024,09/05/2024,11/30/2025
3576,Fayette,Lexington,Malibu Jack's Lexington ,"MJ Lexington Opco, LLC",2520 Nicholasville Rd,"Lexington, KY 40503",034-SP-205206,Sampling License,Active,09/05/2024,09/05/2024,11/30/2025
3576,Fayette,Lexington,Malibu Jack's Lexington ,"MJ Lexington Opco, LLC",2520 Nicholasville Rd,"Lexington, KY 40503",034-SB-205203,Supplemental Bar License,Active,09/05/2024,09/05/2024,11/30/2025
3576,Fayette,Lexington,Malibu Jack's Lexington ,"MJ Lexington Opco, LLC",2520 Nicholasville Rd,"Lexington, KY 40503",034-NQ4-205204,NQ4 Retail Malt Beverage Drink License,Active,09/05/2024,09/05/2024,11/30/2025
3576,Fayette,Lexington,Malibu Jack's Lexington ,"MJ Lexington Opco, LLC",2520 Nicholasville Rd,"Lexington, KY 40503",034-RS-205207,Special Sunday Retail Drink License,Active,09/05/2024,09/05/2024,11/30/2025
6285,Fayette,Lexington,Malone's,"LEXINGTON CHOICE RESTAURANT, LLC",1920 Pleasant Ridge Dr,"Lexington, KY 40509",034-NQ2-1546,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
6285,Fayette,Lexington,Malone's,"LEXINGTON CHOICE RESTAURANT, LLC",1920 Pleasant Ridge Dr,"Lexington, KY 40509",034-RS-2870,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
6285,Fayette,Lexington,Malone's,"LEXINGTON CHOICE RESTAURANT, LLC",1920 Pleasant Ridge Dr,"Lexington, KY 40509",034-SB-1148,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
5585,Fayette,Lexington,Malone's,"MALONE'S OF LEXINGTON, LLC",3347 Tates Creek Rd,"Lexington, KY 40502",034-RS-2344,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5585,Fayette,Lexington,Malone's,"MALONE'S OF LEXINGTON, LLC",3347 Tates Creek Rd,"Lexington, KY 40502",034-NQ2-1012,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5585,Fayette,Lexington,Malone's,"MALONE'S OF LEXINGTON, LLC",3347 Tates Creek Rd,"Lexington, KY 40502",034-SB-1005,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
10051,Fayette,Lexington,Malone's Prime/OBC,"SAL'S RESTAURANT, LLC",3373 Tates Creek Rd,"Lexington, KY 40502",034-LP-2488,Quota Retail Package License,Active,09/06/2018,09/06/2018,11/30/2025
10051,Fayette,Lexington,Malone's Prime/OBC,"SAL'S RESTAURANT, LLC",3373 Tates Creek Rd,"Lexington, KY 40502",034-SB-1003,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
10051,Fayette,Lexington,Malone's Prime/OBC,"SAL'S RESTAURANT, LLC",3373 Tates Creek Rd,"Lexington, KY 40502",034-CL-408,Caterer's License,Active,11/30/2015,12/01/2015,11/30/2025
10051,Fayette,Lexington,Malone's Prime/OBC,"SAL'S RESTAURANT, LLC",3373 Tates Creek Rd,"Lexington, KY 40502",034-RS-2343,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
10051,Fayette,Lexington,Malone's Prime/OBC,"SAL'S RESTAURANT, LLC",3373 Tates Creek Rd,"Lexington, KY 40502",034-NQ2-1011,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13348,Fayette,Lexington,Malone's Restaurant,"BHG PALOMAR, LLC",3735 Palomar Centre Dr Ste 200,"Lexington, KY 40513",034-NQ2-1235,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
13348,Fayette,Lexington,Malone's Restaurant,"BHG PALOMAR, LLC",3735 Palomar Centre Dr Ste 200,"Lexington, KY 40513",034-RS-0705,Special Sunday Retail Drink License,Active,06/18/2008,06/18/2008,11/30/2025
13348,Fayette,Lexington,Malone's Restaurant,"BHG PALOMAR, LLC",3735 Palomar Centre Dr Ste 200,"Lexington, KY 40513",034-SB-1036,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
33610,Fayette,Lexington,MAMA TEQUILA,"Mama Tequila, LLC",367 W SHORT ST STE 150,"Lexington, KY 40507",034-NQ4-187532,NQ4 Retail Malt Beverage Drink License,Active,12/23/2021,12/23/2021,11/30/2025
33610,Fayette,Lexington,MAMA TEQUILA,"Mama Tequila, LLC",367 W SHORT ST STE 150,"Lexington, KY 40507",034-SB-187531,Supplemental Bar License,Active,12/23/2021,12/23/2021,11/30/2025
33610,Fayette,Lexington,MAMA TEQUILA,"Mama Tequila, LLC",367 W SHORT ST STE 150,"Lexington, KY 40507",034-RS-187534,Special Sunday Retail Drink License,Active,12/23/2021,12/23/2021,11/30/2025
33610,Fayette,Lexington,MAMA TEQUILA,"Mama Tequila, LLC",367 W SHORT ST STE 150,"Lexington, KY 40507",034-LD-187533,Quota Retail Drink License,Active,12/23/2021,12/23/2021,11/30/2025
3998,Fayette,Lexington,Man O'War Post,"MAN-O-WAR POST #8 KENTUCKY, INC., AMERICAN LEGION",1230 Man O War Pl,"Lexington, KY 40504",034-RS-0696,Special Sunday Retail Drink License,Active,03/19/2008,03/19/2008,11/30/2025
3998,Fayette,Lexington,Man O'War Post,"MAN-O-WAR POST #8 KENTUCKY, INC., AMERICAN LEGION",1230 Man O War Pl,"Lexington, KY 40504",034-NQ3-1011,NQ3 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
7576,Fayette,Lexington,Manchester Liquor,Tarun LLC,1000 Manchester St,"Lexington, KY 40508",034-SP-203942,Sampling License,Active,06/19/2024,06/19/2024,11/30/2025
7576,Fayette,Lexington,Manchester Liquor,Tarun LLC,1000 Manchester St,"Lexington, KY 40508",034-LP-203941,Quota Retail Package License,Active,06/19/2024,06/19/2024,11/30/2025
7576,Fayette,Lexington,Manchester Liquor,Tarun LLC,1000 Manchester St,"Lexington, KY 40508",034-NQ-203940,NQ Retail Malt Beverage Package License,Active,06/19/2024,06/19/2024,11/30/2025
13827,Fayette,Lexington,Manchester Music Hall,"Old Tarr Entertainment, LLC",899 Manchester St,"Lexington, KY 40507",034-LD-2467,Quota Retail Drink License,Active,10/02/2015,10/02/2015,11/30/2025
13827,Fayette,Lexington,Manchester Music Hall,"Old Tarr Entertainment, LLC",899 Manchester St,"Lexington, KY 40507",034-SB-1556,Supplemental Bar License,Active,10/02/2015,10/02/2015,11/30/2025
13827,Fayette,Lexington,Manchester Music Hall,"Old Tarr Entertainment, LLC",899 Manchester St,"Lexington, KY 40507",034-NQ4-3388,NQ4 Retail Malt Beverage Drink License,Active,10/02/2015,10/02/2015,11/30/2025
13827,Fayette,Lexington,Manchester Music Hall,"Old Tarr Entertainment, LLC",899 Manchester St,"Lexington, KY 40507",034-RS-4190,Special Sunday Retail Drink License,Active,10/02/2015,10/02/2015,11/30/2025
36083,Fayette,Lexington,Maple Street Biscuit Company #4057,"AGINCOURT INDUSTRIES, LLC",2270 Nicholasville Rd Ste 120,"Lexington, KY 40503",034-LD-195721,Quota Retail Drink License,Active,03/16/2023,03/16/2023,11/30/2025
36083,Fayette,Lexington,Maple Street Biscuit Company #4057,"AGINCOURT INDUSTRIES, LLC",2270 Nicholasville Rd Ste 120,"Lexington, KY 40503",034-RS-195722,Special Sunday Retail Drink License,Active,03/16/2023,03/16/2023,11/30/2025
254,Fayette,Lexington,Marathon,"Manaslu Investment, LLC",274 New Circle Rd Ne,"Lexington, KY 40505",034-NQ-2888,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
7328,Fayette,Lexington,Marathon Food Mart,"AW & AW, LLC",300 N Martin Luther King Blvd,"Lexington, KY 40508",034-NQ-3159,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
24885,Fayette,Lexington,Marathon Foodmart,Naz Three L.L.C.,781 E New Circle Rd,"Lexington, KY 40505",034-NQ-6224,NQ Retail Malt Beverage Package License,Active,06/01/2017,06/01/2017,11/30/2025
3012,Fayette,Lexington,Marathon Main Street,Unique Foodmart LLC,1396 W Main St,"Lexington, KY 40508",034-NQ-180802,NQ Retail Malt Beverage Package License,Active,04/05/2021,04/05/2021,11/30/2025
2028,Fayette,Lexington,Marathon Market,SOSO LLC,1840 Bryan Station Rd,"Lexington, KY 40505",034-NQ-204240,NQ Retail Malt Beverage Package License,Active,07/08/2024,07/08/2024,11/30/2025
799,Fayette,Lexington,Marathon Station East Main,"I SHREE, INC.",801 E Main St,"Lexington, KY 40502",034-NQ-2776,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
22845,Fayette,Lexington,"Maria's Kitchen, La Cocina de Maria, LLC","MARIA'S KITCHEN, LA COCINA DE MARIA, LLC","803, 805, 809 N Broadway","Lexington, KY 40508",034-NQ2-2934,NQ2 Retail Drink License,Active,04/26/2016,04/26/2016,11/30/2025
4562,Fayette,Lexington,Marikka's,"MARIKKA'S RESTAURANT, INC.",411 Southland Dr Unit A,"Lexington, KY 40503",034-LD-2635,Quota Retail Drink License,Active,04/17/2018,04/17/2018,11/30/2025
4562,Fayette,Lexington,Marikka's,"MARIKKA'S RESTAURANT, INC.",411 Southland Dr Unit A,"Lexington, KY 40503",034-RS-4983,Special Sunday Retail Drink License,Active,02/21/2018,02/21/2018,11/30/2025
4562,Fayette,Lexington,Marikka's,"MARIKKA'S RESTAURANT, INC.",411 Southland Dr Unit A,"Lexington, KY 40503",034-NQ4-4150,NQ4 Retail Malt Beverage Drink License,Active,04/17/2018,04/17/2018,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-NQ-189526,NQ Retail Malt Beverage Package License,Active,03/21/2022,03/21/2022,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-SB-204358,Supplemental Bar License,Active,07/15/2024,07/15/2024,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-RS-189524,Special Sunday Retail Drink License,Active,03/21/2022,03/21/2022,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-LP-189523,Quota Retail Package License,Active,03/21/2022,03/21/2022,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-NQ4-189525,NQ4 Retail Malt Beverage Drink License,Active,03/21/2022,03/21/2022,11/30/2025
28471,Fayette,Lexington,Marque LLC,"Marque, LLC",177 N Upper St,"Lexington, KY 40507",034-LD-189522,Quota Retail Drink License,Active,03/21/2022,03/21/2022,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-RS-205143,Special Sunday Retail Drink License,Active,08/30/2024,08/30/2024,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-NQ1-205140,NQ1 Retail Drink License,Active,08/30/2024,08/30/2024,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-NQ-205139,NQ Retail Malt Beverage Package License,Active,08/30/2024,08/30/2024,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-HI-205144,Hotel In-Room License,Active,08/30/2024,08/30/2024,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-CL-205138,Caterer's License,Active,08/30/2024,08/30/2024,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-ESL-205142,Extended Hours Supplemental License,Active,08/30/2024,08/30/2024,11/30/2025
4715,Fayette,Lexington,Marriott Lexington Griffin Gate,"AVION HOSPITALITY, LLC",1800 Newtown Pike,"Lexington, KY 40511",034-LP-205141,Quota Retail Package License,Active,08/30/2024,08/30/2024,11/30/2025
3641,Fayette,Lexington,Martine's Pastries,"MCORP, LLC",400 E Third St,"Lexington, KY 40508",034-NQ2-3842,NQ2 Retail Drink License,Active,11/20/2018,12/01/2018,11/30/2025
11852,Fayette,Lexington,Masala Indian Cuisine,"VIJ ENTERPRISES, LLC",3061 Fieldstone Way Ste 600,"Lexington, KY 40513",034-NQ2-3154,NQ2 Retail Drink License,Active,10/24/2016,10/24/2016,11/30/2025
11852,Fayette,Lexington,Masala Indian Cuisine,"VIJ ENTERPRISES, LLC",3061 Fieldstone Way Ste 600,"Lexington, KY 40513",034-RS-193973,Special Sunday Retail Drink License,Active,12/08/2022,12/08/2022,11/30/2025
37970,Fayette,Lexington,Mazunte Bodega & La Brasa,"Mazunte Lexington, LLC","903 Manchester St, Stes. 120 & 150","Lexington, KY 40508",034-SB-202141,Supplemental Bar License,Active,03/07/2024,03/07/2024,11/30/2025
37970,Fayette,Lexington,Mazunte Bodega & La Brasa,"Mazunte Lexington, LLC","903 Manchester St, Stes. 120 & 150","Lexington, KY 40508",034-RS-202143,Special Sunday Retail Drink License,Active,03/07/2024,03/07/2024,11/30/2025
37970,Fayette,Lexington,Mazunte Bodega & La Brasa,"Mazunte Lexington, LLC","903 Manchester St, Stes. 120 & 150","Lexington, KY 40508",034-NQ2-202142,NQ2 Retail Drink License,Active,03/07/2024,03/07/2024,11/30/2025
2720,Fayette,Lexington,McCarthy's,"MINNEHOMMA, LLC",113-115-117-119 S Upper,"Lexington, KY 40507",034-NQ4-1495,NQ4 Retail Malt Beverage Drink License,Active,05/13/2013,06/25/2013,11/30/2025
2720,Fayette,Lexington,McCarthy's,"MINNEHOMMA, LLC",113-115-117-119 S Upper,"Lexington, KY 40507",034-LD-1287,Quota Retail Drink License,Active,12/11/2007,12/11/2007,11/30/2025
2720,Fayette,Lexington,McCarthy's,"MINNEHOMMA, LLC",113-115-117-119 S Upper,"Lexington, KY 40507",034-SB-1100,Supplemental Bar License,Active,05/13/2013,06/25/2013,11/30/2025
2720,Fayette,Lexington,McCarthy's,"MINNEHOMMA, LLC",113-115-117-119 S Upper,"Lexington, KY 40507",034-RS-0638,Special Sunday Retail Drink License,Active,12/11/2007,12/11/2007,11/30/2025
606,Fayette,Lexington,Meijer Gas Station #161,MEIJER GREAT LAKES LIMITED PARTNERSHIP,2145 Paul Jones Way,"Lexington, KY 40509",034-NQ-1128,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
741,Fayette,Lexington,Meijer Gas Station #184,MEIJER GREAT LAKES LIMITED PARTNERSHIP,391 W Reynolds Rd,"Lexington, KY 40503",034-NQ-1114,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
6164,Fayette,Lexington,Meijer Party Store #161 (Package),MEIJER GREAT LAKES LIMITED PARTNERSHIP,2155 Paul Jones Way Ste 110,"Lexington, KY 40509",034-NQ-1129,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
6164,Fayette,Lexington,Meijer Party Store #161 (Package),MEIJER GREAT LAKES LIMITED PARTNERSHIP,2155 Paul Jones Way Ste 110,"Lexington, KY 40509",034-LP-1361,Quota Retail Package License,Active,02/10/2004,02/10/2004,08/31/2025
6163,Fayette,Lexington,Meijer Party Store #184 (Package),MEIJER GREAT LAKES LIMITED PARTNERSHIP,351 Meijer Way Ste 110,"Lexington, KY 40503",034-NQ-1115,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
6163,Fayette,Lexington,Meijer Party Store #184 (Package),MEIJER GREAT LAKES LIMITED PARTNERSHIP,351 Meijer Way Ste 110,"Lexington, KY 40503",034-LP-1404,Quota Retail Package License,Active,02/11/2004,02/11/2004,08/31/2025
607,Fayette,Lexington,Meijer Store #161 (Grocery),MEIJER GREAT LAKES LIMITED PARTNERSHIP,2155 Paul Jones Way Ste 100,"Lexington, KY 40509",034-NQ-1130,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
742,Fayette,Lexington,Meijer Store #184 (Grocery),MEIJER GREAT LAKES LIMITED PARTNERSHIP,351 Meijer Way Ste 100,"Lexington, KY 40503",034-NQ-1116,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,08/31/2025
35253,Fayette,Lexington,Merlin Trucking LLC,"MERLIN TRUCKING, LLC",2980 Masters View Rd,"Lexington, KY 40511",034-TPL-191608,Transporter's License,Active,07/22/2022,07/22/2022,12/31/2025
12179,Fayette,Lexington,Mexico Mi Amor,Facio Hernandez LLC,780 N Limestone,"Lexington, KY 40508",034-NQ2-200437,NQ2 Retail Drink License,Active,12/01/2023,12/01/2023,11/30/2025
12179,Fayette,Lexington,Mexico Mi Amor,Facio Hernandez LLC,780 N Limestone,"Lexington, KY 40508",034-RS-196660,Special Sunday Retail Drink License,Active,05/03/2023,05/03/2023,11/30/2025
4861,Fayette,Lexington,Mi Mexico Mexican Restaurant,"DIAZ, 2022, INC.",818 E New Circle Rd,"Lexington, KY 40505",034-RS-193979,Special Sunday Retail Drink License,Active,12/08/2022,12/08/2022,11/30/2025
4861,Fayette,Lexington,Mi Mexico Mexican Restaurant,"DIAZ, 2022, INC.",818 E New Circle Rd,"Lexington, KY 40505",034-NQ2-193978,NQ2 Retail Drink License,Active,12/08/2022,12/08/2022,11/30/2025
4861,Fayette,Lexington,Mi Mexico Mexican Restaurant,"DIAZ, 2022, INC.",818 E New Circle Rd,"Lexington, KY 40505",034-SB-193977,Supplemental Bar License,Active,12/08/2022,12/08/2022,11/30/2025
6324,Fayette,Lexington,Mi Mexico Restaurant,"MI MEXICO, INC.",100 Prosperous Pl,"Lexington, KY 40509",034-NQ2-1529,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
6324,Fayette,Lexington,Mi Mexico Restaurant,"MI MEXICO, INC.",100 Prosperous Pl,"Lexington, KY 40509",034-RS-2846,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5798,Fayette,Lexington,Mi Pequena Hacienda,SALAS ENTERPRISES CORPORATION,3501 Lansdowne Dr,"Lexington, KY 40517",034-RS-2724,Special Sunday Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
5798,Fayette,Lexington,Mi Pequena Hacienda,SALAS ENTERPRISES CORPORATION,3501 Lansdowne Dr,"Lexington, KY 40517",034-CL-193169,Caterer's License,Active,10/10/2022,10/10/2022,11/30/2025
5798,Fayette,Lexington,Mi Pequena Hacienda,SALAS ENTERPRISES CORPORATION,3501 Lansdowne Dr,"Lexington, KY 40517",034-NQ2-1452,NQ2 Retail Drink License,Active,05/13/2013,06/25/2013,11/30/2025
10647,Fayette,Lexington,Michikusa,H A COMPANY LLC,125 Codell Dr Ste 128,"Lexington, KY 40509",034-NQ2-3972,NQ2 Retail Drink License,Active,06/05/2019,06/05/2019,11/30/2025
26120,Fayette,Lexington,Michler's,MICHLER FLORIST,417 E Maxwell St Unit A,"Lexington, KY 40508",034-NQ-6791,NQ Retail Malt Beverage Package License,Active,04/04/2018,04/04/2018,11/30/2025
26120,Fayette,Lexington,Michler's,MICHLER FLORIST,417 E Maxwell St Unit A,"Lexington, KY 40508",034-LP-2456,Quota Retail Package License,Active,04/04/2018,04/04/2018,11/30/2025
33497,Fayette,Lexington,mickeys liquor & spirits,BRISTOL & BRISTOL LLC,476 Squires Rd,"Lexington, KY 40515",034-LP-188017,Quota Retail Package License,Active,01/10/2022,01/10/2022,11/30/2025
33497,Fayette,Lexington,mickeys liquor & spirits,BRISTOL & BRISTOL LLC,476 Squires Rd,"Lexington, KY 40515",034-SP-194407,Sampling License,Active,01/05/2023,01/05/2023,11/30/2025
33497,Fayette,Lexington,mickeys liquor & spirits,BRISTOL & BRISTOL LLC,476 Squires Rd,"Lexington, KY 40515",034-NQ-188016,NQ Retail Malt Beverage Package License,Active,01/10/2022,01/10/2022,11/30/2025
10425,Fayette,Lexington,Midway Market,"Waling, LLC",3895 Winchester Rd,"Lexington, KY 40509",034-NQ-6366,NQ Retail Malt Beverage Package License,Active,10/12/2017,10/12/2017,11/30/2025
35939,Fayette,Lexington,Mileta,Mileta LLC,3565 Nicholasville Rd Ste I-932,"Lexington, KY 40503",034-NQ2-205898,NQ2 Retail Drink License,Active,10/18/2024,10/18/2024,11/30/2025
35939,Fayette,Lexington,Mileta,Mileta LLC,3565 Nicholasville Rd Ste I-932,"Lexington, KY 40503",034-SB-206445,Supplemental Bar License,Active,11/26/2024,11/26/2024,11/30/2025
35939,Fayette,Lexington,Mileta,Mileta LLC,3565 Nicholasville Rd Ste I-932,"Lexington, KY 40503",034-LNQP-205900,Limited Non Quota Package License,Active,10/18/2024,10/18/2024,11/30/2025
35939,Fayette,Lexington,Mileta,Mileta LLC,3565 Nicholasville Rd Ste I-932,"Lexington, KY 40503",034-RS-205899,Special Sunday Retail Drink License,Active,10/18/2024,10/18/2024,11/30/2025
3832,Fayette,Lexington,Minglewood,Dynomite LLC,159 N Limestone,"Lexington, KY 40507",034-NQ2-3027,NQ2 Retail Drink License,Active,06/16/2016,06/16/2016,11/30/2025
3832,Fayette,Lexington,Minglewood,Dynomite LLC,159 N Limestone,"Lexington, KY 40507",034-RS-4443,Special Sunday Retail Drink License,Active,06/16/2016,06/16/2016,11/30/2025
7441,Fayette,Lexington,Mini Food Mart,MINI FOOD MART,705 E Loudon Ave,"Lexington, KY 40505",034-NQ-1041,NQ Retail Malt Beverage Package License,Active,05/13/2013,06/25/2013,11/30/2025
10168,Fayette,Lexington,MINT MARKET LLC,MINT MARKET LLC,2034 Garden Springs Dr,"Lexington, KY 40504",034-NQ-205052,NQ Retail Malt Beverage Package License,Active,08/27/2024,08/27/2024,11/30/2025
23407,Fayette,Lexington,Mirror Twin Brewing Co.,"Mirror Twin Brewing  , LLC",725 National Ave,"Lexington, KY 40502",034-SB-1790,Supplemental Bar License,Active,12/03/2018,12/03/2018,11/30/2025
